Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
03/21/23,Mar-23,Xero,"LONE STAR RIVERBOAT, I - CHECKCARD  0312 LONE STAR RIVERBOAT, I                      512-327-1388 TX XXXXX6630XXXXXXXXXX7035                     CKCD 4457 XXXXXXXXXX508796",Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/21/23,Mar-23,Xero,Stripe - STRIPE           DES:TRANSFER   ID:ST-O7S2X5R5O9W0           INDN:SEE SIGHT TOURS INC     CO ID:XXXXX65600 CCD,Head Office,USA,Operating Expenses,Bank & CC FEE,3100.68
03/21/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Head Office,USA,Operating Expenses,Bank & CC FEE,-1.17
03/21/23,Mar-23,Xero,GETYOURGUIDE - GETYOURGUIDE OPERATIDOVER DE 0000004veH8 TOURIST ATTRACTION,Head Office,USA,COGS,Attractions/General,-89
03/21/23,Mar-23,Xero,The Alamo - THE ALAMO SAN ANTONIO TX NT_L4VD78R8 +12102251391,San Antonio,USA,COGS,Attractions/The Alamo,-315
03/21/23,Mar-23,Xero,DUNKIN DONUTS - DUNKIN #358072 3580 FLUSHING NY 21311304266 201-815-9686,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-13.76
03/21/23,Mar-23,Xero,GETYOURGUIDE - GETYOURGUIDE OPERATIDOVER DE 0000004veH8 TOURIST ATTRACTION,Head Office,USA,COGS,Attractions/General,-89
03/21/23,Mar-23,Xero,The Alamo - THE ALAMO SAN ANTONIO TX NT_L4VD78R8 +12102251391,San Antonio,USA,COGS,Attractions/The Alamo,-340
03/21/23,Mar-23,Xero,Tim Hortons - TIM HORTONS BUFFALO NY 887233 FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-1.41
03/21/23,Mar-23,Xero,Lady and Sons,Savannah,USA,Operating Expenses,Meals and entertainment,-40.03
03/21/23,Mar-23,Xero,The Alamo - THE ALAMO SAN ANTONIO TX NT_L4VD78R8 +12102251391,San Antonio,USA,COGS,Attractions/The Alamo,-650
03/21/23,Mar-23,Xero,AMAZON,Daud Head Office,USA,Operating Expenses,Office Supplies,-11.22
03/21/23,Mar-23,Xero,HAMPTON INN,Head Office,USA,Operating Expenses,Travel Expense,-132.69
03/21/23,Mar-23,Xero,Gilbert Paradise,Boston,USA,Operating Expenses,Meals and entertainment,-12
03/21/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-39.1
03/21/23,Mar-23,Xero,Sawgrass Recreation Park - .,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-60.91
03/21/23,Mar-23,Xero,Savanah River,Savannah,USA,COGS,Attractions/River Boat Cruise,-77.04
03/21/23,Mar-23,Xero,SAVANNAH RIVERBOAT CRUI - CHECKCARD  0313 SAVANNAH RIVERBOAT CRUI                     SAVANNAH     GA XXXXX6030XXXXXXXXXX2463                     CKCD 7999 XXXXXXXXXX508796,Savannah,USA,COGS,Attractions/River Boat Cruise,-174.02
03/21/23,Mar-23,Xero,Subway - SUBWAY GRAND ISLAND NY 11869 0 1 2 FAST FOOD RESTAURANT,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-19.04
03/21/23,Mar-23,Xero,The Alamo - THE ALAMO SAN ANTONIO TX NT_L4VD78R8 +12102251391,San Antonio,USA,COGS,Attractions/The Alamo,-355
03/21/23,Mar-23,Xero,INCFILE.COM,Head Office,USA,Operating Expenses,Software,238
03/21/23,Mar-23,Xero,PLOOTO BILLING - Plooto Billing   DES:Plooto Bil ID:                          INDN:See Sight Tours Inc     CO ID:XXXXX66139 CCD,Head Office,USA,Operating Expenses,Bank & CC FEE,-58.49
03/21/23,Mar-23,Xero,Skydeck - CHECKCARD  0519 SKYDECK CHICAGO - ECOMM                     CHICAGO      IL XXXXX7921XXXXXXXXXX3885                     CKCD 7991 XXXXXXXXXX508796,Chicago,USA,COGS,Attractions/Sky Deck,-74
03/21/23,Mar-23,Xero,Exxonmobil - EXXONMOBIL 4816 MIAMI FL 00085888 305-456-6946,Miami,USA,Operating Expenses,Fuel Expense,-17.35
03/22/23,Mar-23,Xero,CN Tower - PXY CN TOWER ONLITORONTO 14855827 TOURIST EXHB,Toronto,Canada,COGS,Attractions/CN Tower,-35.62
03/22/23,Mar-23,Xero,AMAZON,Head Office,USA,Operating Expenses,Office Expenses,-10.42
03/22/23,Mar-23,Xero,Sawgrass Recreation Park,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-109.09
03/22/23,Mar-23,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-31
03/22/23,Mar-23,Xero,CITY EXPERIENCES BHC - CHECKCARD  0305 CITY EXPERIENCES BHC                        877-733-9425 MA XXXXX1630XXXXXXXXXX1189                     CKCD 4111 XXXXXXXXXX508796,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-322
03/22/23,Mar-23,Xero,Tesla,Daud Head Office,USA,Operating Expenses,Vehicles Repair & Maintenance,-7.07
03/22/23,Mar-23,Xero,The Alamo - THE ALAMO SAN ANTONIO TX NT_L4VD78R8 +12102251391,San Antonio,USA,COGS,Attractions/The Alamo,-520
03/22/23,Mar-23,Xero,WALMART - WAL-MART SUPERCENTERSAN ANTONIO 13370063744 DISCOUNT STORE,San Antonio,USA,Operating Expenses,Meals and entertainment,-112.22
03/22/23,Mar-23,Xero,AMAZON PRIME,Daud Head Office,USA,Operating Expenses,Dues and Memberships,-8.28
03/22/23,Mar-23,Xero,STARBUCKS - STARBUCKS STORE 1990NIAGARA FAL FC04966DE0E FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-8.24
03/22/23,Mar-23,Xero,La Grande Rou,Montreal,Canada,COGS,Attractions/LA Grande,-48.05
03/22/23,Mar-23,Xero,Lone Star Riverboat Cruises - .,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
03/22/23,Mar-23,Xero,Facebook,Head Office,USA,Operating Expenses,Advertising and Promotion,-900
03/22/23,Mar-23,Xero,PXy Harbour,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-63.16
03/23/23,Mar-23,Xero,Zips Car Wash - ZIPS # 257 GASAV_HWYSAVANNAH GA 59344852 855-947-7927,Savannah,USA,Operating Expenses,Vehicles Washes,-10
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Mirosoft,Head Office,USA,Operating Expenses,Software,-9.99
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,Operating Expenses,Meals and entertainment,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,Operating Expenses,Meals and entertainment,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-45.22
03/23/23,Mar-23,Xero,sprectrum - SPECTRUM MORRISVILLE NC 98336614RVL CABLE,Head Office,USA,Operating Expenses,Telephone Expense,-113.79
03/23/23,Mar-23,Xero,DUNKIN DONUTS - DUNKIN #358072 3580 FLUSHING NY 21311304266 201-815-9686,Savannah,USA,Operating Expenses,Meals and entertainment,-9.16
03/23/23,Mar-23,Xero,Crystal Beer,Savannah,USA,Operating Expenses,Meals and entertainment,-47.86
03/23/23,Mar-23,Xero,La Grande Rou,Montreal,Canada,COGS,Attractions/LA Grande,-83.57
03/23/23,Mar-23,Xero,Everglades Safari Park - .,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-109.09
03/23/23,Mar-23,Xero,CN Tower - PXY CN TOWER ONLITORONTO 14855827 TOURIST EXHB,Toronto,Canada,COGS,Attractions/CN Tower,-70.98
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-48.47
03/23/23,Mar-23,Xero,Shutter Shock,Head Office,USA,Operating Expenses,Software,-199
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,AMAZON,Head Office,USA,Operating Expenses,Office Expenses,-119.06
03/23/23,Mar-23,Xero,Tim Hortons - TIM HORTONS BUFFALO NY 887233 FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-5.84
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,Operating Expenses,Meals and entertainment,-59.29
03/23/23,Mar-23,Xero,Savanah Meals - SAVANNAHS CANDY KITCSAVANNAH GA 73011003082232217320623 31401,Savannah,USA,Operating Expenses,Meals and entertainment,-4.03
03/23/23,Mar-23,Xero,La Grande Roue De Montreal - .,Montreal,Canada,COGS,Attractions/LA Grande,-133.88
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-59.29
03/23/23,Mar-23,Xero,HBO MAX - HBO MAX NEW YORK NY NT_KPLUZMES +18559426669,Daud Head Office,USA,Operating Expenses,Dues and Memberships,-15.99
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92
03/23/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/23/23,Mar-23,Xero,Chicago Orleans Shell - 350 W CHICAGO AVE 57CHICAGO IL 00000004911 3124751557,Chicago,USA,Operating Expenses,Fuel Expense,-73.85
03/23/23,Mar-23,Xero,Flair Versilia,Head Office,USA,Operating Expenses,Advertising and Promotion,-9.27
03/23/23,Mar-23,Xero,Alibaba.com - ALIBABA.COM SINGAPORE SG N2303078103 BUSINESS SERVICE,Head Office,USA,Operating Expenses,Office Supplies,-4.43
03/24/23,Mar-23,Xero,PXy Harbour - PXY SHORELINE E-GCHICAGO IL 31566086 20230323-7137138 60611,Chicago,USA,COGS,Attractions/ Chicago Shoreline,-50.36
03/24/23,Mar-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-96.6
03/24/23,Mar-23,Xero,DUNKIN DONUTS - DUNKIN #358072 3580 FLUSHING NY 21311304266 201-815-9686,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-13.85
03/24/23,Mar-23,Xero,Alibaba.com - ALIBABA.COM SINGAPORE SG N2303078103 BUSINESS SERVICE,Head Office,USA,Operating Expenses,Office Supplies,-162.41
03/24/23,Mar-23,Xero,Wireless Credit,Head Office,USA,Operating Expenses,Telephone Expense,10
03/24/23,Mar-23,Xero,Stripe Charges,Head Office,USA,Operating Expenses,Bank & CC FEE,1581.92
03/24/23,Mar-23,Xero,Google,Head Office,USA,Operating Expenses,Advertising and Promotion,-4.99
03/24/23,Mar-23,Xero,Citgo - Van transfer to Halifax through USA,Halifax,Canada,Operating Expenses,Fuel Expense,-46.58
03/24/23,Mar-23,Xero,Raceaway Gas,Savannah,USA,Operating Expenses,Fuel Expense,-58.95
03/24/23,Mar-23,Xero,Sawgrass Recreation Park - AplPay FH* SAWGRASS WESTON FL NT_NADI2G2E +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-213.2
03/24/23,Mar-23,Xero,BOSTON HARBOR CRUISES,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-184
03/24/23,Mar-23,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-36.5
03/24/23,Mar-23,Xero,SunPass,Fort Lauderdale,USA,Operating Expenses,Parking & Tolls,-50
03/24/23,Mar-23,Xero,Alibaba.com - ALIBABA.COM SINGAPORE SG N2303078103 BUSINESS SERVICE,Head Office,USA,Operating Expenses,Office Supplies,-190.41
03/24/23,Mar-23,Xero,Car Wash Club - CARWASHCLUB 833-363-MALDEN MA 23032304452 8443504359,Boston,USA,Operating Expenses,Vehicles Washes,-64.19
03/24/23,Mar-23,Xero,Sawgrass Recreation Park - PXY FH* SAWGRASS WESTON FL NT_NAUPY4WQ +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-91.37
03/24/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-4.02
03/25/23,Mar-23,Xero,CITGO,Savannah,USA,Operating Expenses,Fuel Expense,-12.74
03/25/23,Mar-23,Xero,Exxonmobil - EXXONMOBIL 4816 MIAMI FL 00085888 305-456-6946,Miami,USA,Operating Expenses,Fuel Expense,-69.56
03/25/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
03/25/23,Mar-23,Xero,COURSRAIVY - COURSRAIVYIS7H8O9G2EMOUNTAIN VI NR9NNWT7 650-963-9884,Head Office,USA,Operating Expenses,Advertising and Promotion,-49
03/25/23,Mar-23,Xero,Delta Sonic - DELTA SONIC #1810 18NIAGARA FAL 0016068 716-541-2322,"Niagara Falls, USA",USA,Operating Expenses,Vehicles Washes,-60
03/25/23,Mar-23,Xero,Sawgrass Recreation Park,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-121.83
03/25/23,Mar-23,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-39
03/25/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/25/23,Mar-23,Xero,PXy Harbour - PXY SHORELINE E-GCHICAGO IL 31566086 20230323-7137138 60611,Chicago,USA,COGS,Attractions/ Chicago Shoreline,-50.36
03/25/23,Mar-23,Xero,Circle K - Van transfer to Halifax through USA,Halifax,Canada,Operating Expenses,Fuel Expense,-55
03/25/23,Mar-23,Xero,T-MOBILE - TMOBILE*AUTO PAY 800-937-8997 WA 1027839483 977319879 98006,Head Office,USA,Operating Expenses,Telephone Expense,-88.2
03/25/23,Mar-23,Xero,Back Bay Social Club,Boston,USA,Operating Expenses,Meals and entertainment,-30.68
03/25/23,Mar-23,Xero,T-MOBILE - TMOBILE*AUTO PAY 800-937-8997 WA 1027839483 977319879 98006,Head Office,USA,Operating Expenses,Telephone Expense,-97.18
03/25/23,Mar-23,Xero,Rezdy,Head Office,USA,Operating Expenses,Software,-2474.85
03/25/23,Mar-23,Xero,La Grande Rou,Montreal,Canada,COGS,Attractions/LA Grande,-15.93
03/25/23,Mar-23,Xero,Tesla,Daud Head Office,USA,Operating Expenses,Vehicles Repair & Maintenance,-216.41
03/25/23,Mar-23,Xero,STARBUCKS - STARBUCKS STORE 1990NIAGARA FAL FC04966DE0E FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-10.31
03/25/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/25/23,Mar-23,Xero,MCDONALDS,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-22.12
03/25/23,Mar-23,Xero,tower americas - TOWER AMERICAS AMSMNSAN ANTONIO 0000000040 210-223-3101,San Antonio,USA,COGS,Attractions/Tower Americas,-1786.13
03/26/23,Mar-23,Xero,RPM Automotive - RPM AUTOMOTIVE AT 21ST JOHNS FL 66301110019AUTO PARTS/ACCESSORY,Head Office,Canada,Operating Expenses,Vehicles Repair & Maintenance,-218.92
03/26/23,Mar-23,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-126
03/26/23,Mar-23,Xero,STAPLES,Head Office,USA,Operating Expenses,Office Supplies,-36.84
03/26/23,Mar-23,Xero,Sawgrass Recreation Park - PXY FH* SAWGRASS WESTON FL NT_NAUPY4WQ +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-99.23
03/26/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/26/23,Mar-23,Xero,I Postal,Head Office,USA,Operating Expenses,Office Expenses,-6.6
03/26/23,Mar-23,Xero,PXy Harbour - PXY SHORELINE E-GCHICAGO IL 31566086 20230323-7137138 60611,Chicago,USA,COGS,Attractions/ Chicago Shoreline,-151.08
03/26/23,Mar-23,Xero,Google - GOOGLE *ADS770490610CC@GOOGLE.C A0OQ051N ADVERTISING SERVICE,Head Office,USA,Operating Expenses,Advertising and Promotion,-500
03/26/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-45.22
03/26/23,Mar-23,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
03/26/23,Mar-23,Xero,STARBUCKS - STARBUCKS STORE 1990NIAGARA FAL FC04966DE0E FAST FOOD RESTAURANT,Head Office,USA,Operating Expenses,Meals and entertainment,-23
03/27/23,Mar-23,Xero,Sawgrass Recreation Park - PXY FH* SAWGRASS WESTON FL NT_NBYGJ62I +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-30.46
03/27/23,Mar-23,Xero,CHECKCARD 0326 CN TOWER ONLINE TICKET 416-360-8500 ON 74703413085101749455550 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0326 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX5550                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-2.13
03/27/23,Mar-23,Xero,Lone Star Cruises - PXY LONE STAR RIV512-327-1388 TX 85189933086 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
03/27/23,Mar-23,Xero,CHECKCARD 0326 LA GRANDE ROUE DE MONT MONTREAL QC 74500013085838451725448 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0326 LA GRANDE ROUE DE MONT                      MONTREAL     QC XXXXX0130XXXXXXXXXX5448                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-3.17
03/27/23,Mar-23,Xero,Chicago Shorelines - PXY SHORELINE E-GCHICAGO IL 75011155 20230326-7140128 60611,Chicago,USA,COGS,Attractions/ Chicago Shoreline,-100.72
03/27/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-44.46
03/27/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-105.72
03/27/23,Mar-23,Xero,Lone Star Cruises - PXY LONE STAR RIV512-327-1388 TX 85189933086 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
03/27/23,Mar-23,Xero,Alibaba.com - ALIBABA.COM SINGAPORE SG N2303108103 BUSINESS SERVICE,Head Office,USA,Operating Expenses,Office Supplies,39.25
03/27/23,Mar-23,Xero,AMAZON,Head Office,USA,Operating Expenses,Office Supplies,-43.45
03/27/23,Mar-23,Xero,CN TOWER ONLINE TICKET - CHECKCARD  0325 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX0219                     CKCD 7991 XXXXXXXXXX508796,Toronto,Canada,COGS,Attractions/CN Tower,-178.26
03/27/23,Mar-23,Xero,CHECKCARD 0327 TICKETPROCA 514-849-0237 QC 74703413086102385546362 CKCD 7922 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0327 TICKETPROCA                                 514-849-0237 QC XXXXX4130XXXXXXXXXX6362                     CKCD 7922 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-1.81
03/27/23,Mar-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92
03/27/23,Mar-23,Xero,National Park Service,Boston,USA,COGS,Attractions/General,-565.75
03/27/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-44.71
03/27/23,Mar-23,Xero,CHECKCARD 0325 LA GRANDE ROUE DE MONT MONTREAL QC 74500013084838438984754 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0325 LA GRANDE ROUE DE MONT                      MONTREAL     QC XXXXX0130XXXXXXXXXX4754                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-1.33
03/27/23,Mar-23,Xero,LA GRANDE ROUE DE MONTR MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-44.46
03/27/23,Mar-23,Xero,CN TOWER ONLINE TICKET - CHECKCARD  0327 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX6451                     CKCD 7991 XXXXXXXXXX508796,Toronto,Canada,COGS,Attractions/CN Tower,-70.91
03/27/23,Mar-23,Xero,AMAZON,Head Office,USA,Operating Expenses,Office Supplies,-163.11
03/27/23,Mar-23,Xero,CHECKCARD 0324 LA GRANDE ROUE DE MONT MONTREAL QC 74500013083838424620991 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0324 LA GRANDE ROUE DE MONT                      MONTREAL     QC XXXXX0130XXXXXXXXXX0991                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-1.34
03/27/23,Mar-23,Xero,CHECKCARD 0325 CN TOWER ONLINE TICKET 416-360-8500 ON 74703413084100985940219 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0325 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX0219                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-5.35
03/27/23,Mar-23,Xero,CN TOWER ONLINE TICKET - CHECKCARD  0326 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX5550                     CKCD 7991 XXXXXXXXXX508796,Toronto,Canada,COGS,Attractions/CN Tower,-70.91
03/27/23,Mar-23,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-74
03/27/23,Mar-23,Xero,Facebook,Head Office,USA,Operating Expenses,Advertising and Promotion,-900
03/27/23,Mar-23,Xero,National Park Service,Boston,USA,COGS,Attractions/General,-64
03/27/23,Mar-23,Xero,CHECKCARD 0327 CN TOWER ONLINE TICKET 416-360-8500 ON 74703413086102472846451 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0327 CN TOWER ONLINE TICKET                      416-360-8500 ON XXXXX4130XXXXXXXXXX6451                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-2.13
03/27/23,Mar-23,Xero,Alibaba.com - ALIBABA.COM SINGAPORE SG N2303278103 BUSINESS SERVICE,Head Office,USA,Operating Expenses,Office Supplies,-42.58
03/27/23,Mar-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92
03/27/23,Mar-23,Xero,CHECKCARD 0326 LA GRANDE ROUE DE MONT MONTREAL QC 74500013085838451725430 CKCD 7991 4135744508508796 INTERNATIONAL TRANSACTION FEE - CHECKCARD  0326 LA GRANDE ROUE DE MONT                      MONTREAL     QC XXXXX0130XXXXXXXXXX5430                     CKCD 7991 XXXXXXXXXX508796                                  INTERNATIONAL TRANSACTION FEE,Head Office,USA,Operating Expenses,Bank & CC FEE,-1.33
